Load
BusNum,BusName,ID,MW,SMW,Mvar,SMvar,AreaName
110684,BULL SHOALS 3 2,D,3.80,3.80,0.20,0.200,AR
110685,COMPTON 1 1,D,2.20,2.20,0.50,0.500,AR
110686,COTTER 1 1,D,2.60,2.60,0.10,0.100,AR
110687,EUREKA SPRINGS 1 1,D,4.60,4.60,0.70,0.700,AR
110688,EUREKA SPRINGS 2 1,D,2.60,2.60,0.80,0.800,AR
110690,EUREKA SPRINGS 3 2,D,4.40,4.40,1.70,1.700,AR
110691,EVERTON 1 1,D,1.00,1.00,0.10,0.100,AR
110692,EVERTON 2 1,D,2.80,2.80,1.70,1.700,AR
110693,EVERTON 3 1,D,2.40,2.40,0.40,0.400,AR
110694,FLIPPIN 1 1,D,5.30,5.30,3.40,3.400,AR
110696,FLIPPIN 2 2,D,5.70,5.70,1.80,1.800,AR
110699,FLIPPIN 3 1,D,5.70,5.70,0.50,0.500,AR
110700,HARRIET 1 1,D,1.30,1.30,0.20,0.200,AR
110701,HARRIET 2 1,D,2.10,2.10,0.10,0.100,AR
110702,JASPER 1 1,D,2.70,2.70,1.20,1.200,AR
110704,JASPER 2 2,D,5.20,5.20,1.40,1.400,AR
110705,LEAD HILL 1 1,D,2.30,2.30,0.80,0.800,AR
110706,LEAD HILL 2 1,D,2.60,2.60,0.70,0.700,AR
110707,LEAD HILL 3 1,D,4.20,4.20,0.30,0.300,AR
110708,LESLIE 2 1,D,1.50,1.50,0.20,0.200,AR
110709,LESLIE 3 1,D,2.40,2.40,0.70,0.700,AR
110710,MARBLE FALLS 1,D,3.30,3.30,0.40,0.400,AR
110711,MIDWAY 1,D,4.40,4.40,0.50,0.500,AR
110712,OAKLAND 1 1,D,2.00,2.00,0.80,0.800,AR
110713,OMAHA 1 1,D,3.90,3.90,0.90,0.900,AR
110714,OMAHA 2 1,D,3.80,3.80,1.20,1.200,AR
110716,OMAHA 3 2,D,3.10,3.10,0.30,0.300,AR
110717,SAINT JOE 1 1,D,6.20,6.20,1.10,1.100,AR
110718,TIMBO 1,D,3.60,3.60,0.50,0.500,AR
110719,WESTERN GROVE 1 1,D,3.00,3.00,0.70,0.700,AR
110720,WESTERN GROVE 2 1,D,3.40,3.40,0.20,0.200,AR
110721,FAYETTEVILLE 1 1,D,43.80,43.80,14.80,14.800,AR
110722,FAYETTEVILLE 2 1,D,42.40,42.40,16.40,16.400,AR
110724,FAYETTEVILLE 3 2,D,35.50,35.50,7.30,7.300,AR
110727,FAYETTEVILLE 4 3,D,30.70,30.70,9.10,9.100,AR
110728,FAYETTEVILLE 5 1,D,17.60,17.60,4.80,4.800,AR
110729,FAYETTEVILLE 6 1,D,19.10,19.10,9.00,9.000,AR
110731,FAYETTEVILLE 7 2,D,17.60,17.60,1.40,1.400,AR
110732,FAYETTEVILLE 8 1,D,17.10,17.10,16.80,16.800,AR
110736,BENTONVILLE 1 4,D,34.10,34.10,5.00,5.000,AR
110738,BENTONVILLE 2 2,D,32.10,32.10,2.70,2.700,AR
110740,BENTONVILLE 3 2,D,30.80,30.80,5.60,5.600,AR
110741,BENTONVILLE 4 1,D,30.20,30.20,5.40,5.400,AR
110742,BELLA VISTA 1 1,D,12.80,12.80,2.90,2.900,AR
110743,BELLA VISTA 2 1,D,14.20,14.20,8.10,8.100,AR
110745,BELLA VISTA 3 2,D,12.40,12.40,1.50,1.500,AR
110746,CANEHILL 1 1,D,2.40,2.40,0.20,0.200,AR
110747,CANEHILL 2 1,D,1.60,1.60,0.50,0.500,AR
110748,DECATUR 11 1,D,3.50,3.50,0.30,0.300,AR
110749,DECATUR 12 1,D,3.30,3.30,0.90,0.900,AR
110750,DECATUR 13 1,D,4.30,4.30,2.30,2.300,AR
110751,HUNTSVILLE 3 1,D,13.60,13.60,2.70,2.700,AR
110753,HUNTSVILLE 4 2,D,10.70,10.70,7.50,7.500,AR
110756,HUNTSVILLE 5 1,D,10.50,10.50,5.50,5.500,AR
110757,LOWELL 1 1,D,12.00,12.00,2.30,2.300,AR
110758,LOWELL 2 1,D,14.70,14.70,6.20,6.200,AR
110759,LOWELL 3 1,D,11.60,11.60,2.30,2.300,AR
110760,PETTIGREW 1,D,0.80,0.80,0.10,0.100,AR
110761,SPRINGDALE 1 1,D,26.40,26.40,10.10,10.100,AR
110762,SPRINGDALE 2 1,D,36.60,36.60,21.60,21.600,AR
110763,SPRINGDALE 3 1,D,31.80,31.80,10.20,10.200,AR
110764,SPRINGDALE 4 1,D,31.10,31.10,11.10,11.100,AR
110766,SPRINGDALE 5 2,D,30.30,30.30,10.20,10.200,AR
110767,SPRINGDALE 6 1,D,39.80,39.80,13.80,13.800,AR
110769,SPRINGDALE 7 2,D,35.80,35.80,19.00,19.000,AR
110772,SPRINGDALE 8 1,D,28.90,28.90,15.10,15.100,AR
110774,SPRINGDALE 9 2,D,29.10,29.10,4.80,4.800,AR
110775,SULPHUR SPRINGS 5 1,D,1.10,1.10,0.50,0.500,AR
110776,SUMMERS 2 1,D,2.40,2.40,0.50,0.500,AR
110777,RUSSELLVILLE 2 1,D,18.10,18.10,3.00,3.000,AR
110778,RUSSELLVILLE 3 1,D,10.90,10.90,3.50,3.500,AR
110780,RUSSELLVILLE 4 2,D,17.70,17.70,5.70,5.700,AR
110781,RUSSELLVILLE 5 1,D,18.20,18.20,4.70,4.700,AR
110782,ATKINS 1 1,D,9.30,9.30,3.60,3.600,AR
110783,ATKINS 2 1,D,9.70,9.70,0.90,0.900,AR
110784,ATKINS 3 1,D,8.00,8.00,1.40,1.400,AR
110785,BELLEVILLE 1 1,D,6.90,6.90,2.80,2.800,AR
110787,CLARKSVILLE 2 2,D,18.50,18.50,5.80,5.800,AR
110788,CLARKSVILLE 3 1,D,19.10,19.10,8.00,8.000,AR
110789,CLARKSVILLE 4 1,D,19.20,19.20,3.10,3.100,AR
110790,COAL HILL 1 1,D,0.80,0.80,0.20,0.200,AR
110791,DANVILLE 7 1,D,5.10,5.10,1.10,1.100,AR
110793,DANVILLE 8 2,D,5.70,5.70,0.80,0.800,AR
110794,DANVILLE 9 1,D,3.70,3.70,1.10,1.100,AR
110795,DARDANELLE 1 1,D,13.80,13.80,3.50,3.500,AR
110796,DARDANELLE 2 1,D,10.40,10.40,3.10,3.100,AR
110797,DARDANELLE 3 1,D,13.70,13.70,4.70,4.700,AR
110798,DELAWARE 1 1,D,0.90,0.90,0.40,0.400,AR
110799,DELAWARE 2 1,D,1.10,1.10,0.10,0.100,AR
110800,HAVANA 1 1,D,1.70,1.70,0.60,0.600,AR
110801,HAVANA 2 1,D,3.40,3.40,0.50,0.500,AR
110802,OLA 1 1,D,2.90,2.90,0.90,0.900,AR
110803,OLA 2 1,D,2.80,2.80,0.40,0.400,AR
110804,OLA 3 1,D,2.50,2.50,0.10,0.100,AR
110805,PELSOR 1,D,1.70,1.70,0.40,0.400,AR
110806,PLAINVIEW 1 1,D,3.90,3.90,0.70,0.700,AR
110807,PLAINVIEW 2 1,D,1.90,1.90,0.50,0.500,AR
110808,POTTSVILLE 1 1,D,4.30,4.30,1.10,1.100,AR
110809,POTTSVILLE 2 1,D,4.10,4.10,1.00,1.000,AR
110810,POTTSVILLE 3 1,D,3.70,3.70,0.20,0.200,AR
110811,SCRANTON 1 1,D,6.60,6.60,2.90,2.900,AR
110812,SUBIACO 1,D,3.10,3.10,0.40,0.400,AR
110813,FORT SMITH 1 1,D,17.60,17.60,3.20,3.200,AR
110815,FORT SMITH 2 2,D,14.90,14.90,5.70,5.700,AR
110816,FORT SMITH 3 1,D,19.10,19.10,8.60,8.600,AR
110818,ALMA 1 2,D,11.80,11.80,1.80,1.800,AR
110821,ALMA 2 1,D,18.90,18.90,7.60,7.600,AR
110825,ALMA 3 4,D,26.40,26.40,3.20,3.200,AR
110826,BARLING 1 1,D,6.60,6.60,2.70,2.700,AR
110827,BARLING 2 1,D,2.50,2.50,0.20,0.200,AR
110828,BARLING 3 1,D,5.60,5.60,0.20,0.200,AR
110829,BOONEVILLE 1 1,D,10.60,10.60,3.40,3.400,AR
110831,BOONEVILLE 2 2,D,10.40,10.40,2.00,2.000,AR
110832,BOONEVILLE 3 1,D,11.90,11.90,3.00,3.000,AR
110833,GREENWOOD 1 1,D,18.50,18.50,3.70,3.700,AR
110834,GREENWOOD 2 1,D,15.00,15.00,2.50,2.500,AR
110836,GREENWOOD 3 2,D,19.50,19.50,4.90,4.900,AR
110837,LAVACA 1 1,D,6.60,6.60,0.50,0.500,AR
110838,LAVACA 2 1,D,4.80,4.80,0.70,0.700,AR
110839,MANSFIELD 5 1,D,3.40,3.40,0.60,0.600,AR
110840,MANSFIELD 6 1,D,7.40,7.40,1.00,1.000,AR
110841,MULBERRY 1 1,D,6.00,6.00,1.30,1.300,AR
110842,MULBERRY 2 1,D,5.40,5.40,2.20,2.200,AR
110843,MULBERRY 3 1,D,5.50,5.50,1.50,1.500,AR
110845,OZARK 1 2,D,11.70,11.70,1.00,1.000,AR
110846,OZARK 2 1,D,12.50,12.50,0.30,0.300,AR
110847,OZARK 3 1,D,12.20,12.20,2.60,2.600,AR
110848,PARKS 1,D,1.30,1.30,0.30,0.300,AR
110849,RATCLIFF 1 1,D,4.80,4.80,0.80,0.800,AR
110850,RATCLIFF 2 1,D,1.10,1.10,0.40,0.400,AR
110851,RUDY 1 1,D,3.60,3.60,1.20,1.200,AR
110852,RUDY 2 1,D,4.10,4.10,0.70,0.700,AR
110853,RUDY 3 1,D,3.40,3.40,0.40,0.400,AR
110854,WINSLOW 4 1,D,2.90,2.90,1.20,1.200,AR
110855,WINSLOW 5 1,D,6.40,6.40,1.30,1.300,AR
110856,GROVE 3 1,D,5.60,5.60,1.10,1.100,AR
110857,JAY 3 1,D,2.80,2.80,0.20,0.200,AR
110858,ARKOMA 1,D,2.80,2.80,0.60,0.600,AR
110859,POCOLA 1 1,D,1.40,1.40,0.50,0.500,AR
110860,ROLAND 6 1,D,2.10,2.10,0.30,0.300,AR
110861,WATSON 4 1,D,0.40,0.40,0.20,0.200,AR
120001,ACKWORTH 1,D,2.40,2.40,0.60,0.600,IA
120002,ADEL 1 1,D,7.10,7.10,0.30,0.300,IA
120003,ADEL 2 1,D,20.00,20.00,11.30,11.300,IA
120004,AMES 1 1,D,5.40,5.40,1.90,1.900,IA
120005,ANKENY 1 1,D,23.10,23.10,5.50,5.500,IA
120006,ANKENY 2 1,D,23.10,23.10,4.10,4.100,IA
120007,ANKENY 3 1,D,28.30,28.30,9.60,9.600,IA
120008,ANKENY 4 1,D,21.70,21.70,6.50,6.500,IA
120009,AUDUBON 1 1,D,7.70,7.70,1.20,1.200,IA
120010,AUDUBON 2 1,D,4.10,4.10,1.50,1.500,IA
120011,BAXTER 1 1,D,6.40,6.40,1.60,1.600,IA
120012,BAYARD 1 1,D,2.80,2.80,0.50,0.500,IA
120013,CHARITON 1 1,D,17.90,17.90,2.60,2.600,IA
120014,CHARITON 2 1,D,6.70,6.70,2.60,2.600,IA
120015,CUMMING 1,D,5.90,5.90,1.40,1.400,IA
120016,GRIMES 1 1,D,16.10,16.10,3.20,3.200,IA
120017,GRIMES 2 1,D,24.10,24.10,8.30,8.300,IA
120018,GRINNELL 1 1,D,15.50,15.50,5.10,5.100,IA
120019,GRINNELL 2 1,D,19.30,19.30,8.60,8.600,IA
120020,HUXLEY 1 1,D,8.00,8.00,3.20,3.200,IA
120021,HUXLEY 2 1,D,12.90,12.90,2.30,2.300,IA
120022,JEWELL 1,D,5.30,5.30,2.40,2.400,IA
120023,KELLOGG 1,D,12.10,12.10,0.90,0.900,IA
120024,LAMONI 1 1,D,12.60,12.60,2.50,2.500,IA
120025,LEON 1 1,D,8.80,8.80,3.00,3.000,IA
120026,LEON 2 1,D,5.70,5.70,1.50,1.500,IA
120027,LOVILIA 1,D,6.70,6.70,1.70,1.700,IA
120028,BERWICK 1,D,0.90,0.90,0.10,0.100,IA
120029,ADAIR 1 1,D,1.40,1.40,0.00,0.000,IA
120030,ADAIR 2 1,D,3.70,3.70,0.50,0.500,IA
120031,JEFFERSON 1 1,D,12.70,12.70,1.20,1.200,IA
120032,ADAIR 3 1,D,1.50,1.50,0.30,0.300,IA
120033,BLAIRSBURG 1 1,D,3.50,3.50,1.80,1.800,IA
120034,BRAYTON 1,D,4.40,4.40,1.00,1.000,IA
120035,JEFFERSON 2 1,D,6.30,6.30,1.80,1.800,IA
120036,DANA 1 1,D,0.40,0.40,0.10,0.100,IA
120037,GARDEN CITY 1 1,D,6.10,6.10,2.70,2.700,IA
120038,BARNES CITY 1,D,2.80,2.80,1.10,1.100,IA
120039,DEXTER 1 1,D,4.50,4.50,1.20,1.200,IA
120040,AMES 3 1,D,6.40,6.40,2.00,2.000,IA
120041,DOWS 1,D,2.40,2.40,0.80,0.800,IA
120042,EAST DUBUQUE 1 1,D,1.90,1.90,0.80,0.800,IA
120043,MOLINE 5 1,D,10.10,10.10,0.50,0.500,IA
120044,MARSHALLTOWN 1 1,D,60.60,60.60,41.00,41.000,IA
120045,MARSHALLTOWN 2 1,D,58.10,58.10,7.40,7.400,IA
120046,MARSHALLTOWN 3 1,D,59.10,59.10,27.70,27.700,IA
120047,MARSHALLTOWN 4 1,D,50.50,50.50,25.00,25.000,IA
120048,MURRAY 1,D,16.00,16.00,0.50,0.500,IA
120049,NEW VIRGINIA 1,D,21.10,21.10,10.50,10.500,IA
120050,NORWALK 1,D,23.50,23.50,19.00,19.000,IA
120051,PELLA 1 1,D,22.30,22.30,4.00,4.000,IA
120052,PELLA 2 1,D,21.70,21.70,7.10,7.100,IA
120053,PELLA 3 1,D,22.80,22.80,10.20,10.200,IA
120054,POLK CITY 1,D,12.40,12.40,2.80,2.800,IA
120055,STORY CITY 1 1,D,12.30,12.30,3.00,3.000,IA
120056,WAUKEE 1 1,D,16.50,16.50,5.20,5.200,IA
120057,WAUKEE 2 1,D,15.30,15.30,8.80,8.800,IA
120058,WAUKEE 3 1,D,31.40,31.40,8.60,8.600,IA
120059,WAUKEE 4 1,D,15.80,15.80,0.60,0.600,IA
120060,WEST DES MOINES 1 1,D,83.60,83.60,45.40,45.400,IA
120061,WEST DES MOINES 2 1,D,31.30,31.30,11.50,11.500,IA
120062,WEST DES MOINES 3 1,D,56.50,56.50,15.80,15.800,IA
120063,WEST DES MOINES 4 1,D,29.40,29.40,8.60,8.600,IA
120064,WHAT CHEER 1,D,3.10,3.10,0.10,0.100,IA
120065,WINTERSET 1 1,D,59.20,59.20,18.80,18.800,IA
120066,DES MOINES 1 1,D,53.20,53.20,7.50,7.500,IA
120067,DES MOINES 2 1,D,38.50,38.50,8.40,8.400,IA
120069,DES MOINES 3 2,D,56.60,56.60,20.20,20.200,IA
120070,URBANDALE 1 1,D,46.30,46.30,6.20,6.200,IA
120071,URBANDALE 2 1,D,27.80,27.80,2.40,2.400,IA
120072,URBANDALE 3 1,D,25.70,25.70,6.10,6.100,IA
120073,CLIVE 1 1,D,44.70,44.70,21.60,21.600,IA
120074,CLIVE 2 1,D,14.90,14.90,1.60,1.600,IA
120075,PLEASANT HILL 3 1,D,14.70,14.70,2.00,2.000,IA
120076,PLEASANT HILL 4 1,D,11.90,11.90,1.30,1.300,IA
120077,BELMOND 1 1,D,18.80,18.80,4.20,4.200,IA
120078,BRITT 1 1,D,16.40,16.40,6.90,6.900,IA
120079,GARNER 1 1,D,8.00,8.00,0.60,0.600,IA
120080,HAMPTON 4 1,D,13.30,13.30,1.70,1.700,IA
120081,NORTHWOOD 1,D,24.90,24.90,10.10,10.100,IA
120082,OSAGE 1 1,D,23.90,23.90,6.80,6.800,IA
120083,RICEVILLE 1 1,D,13.10,13.10,3.30,3.300,IA
120084,ROCKWELL 1 1,D,9.60,9.60,1.30,1.300,IA
120085,ALBERT CITY 1,D,9.80,9.80,0.40,0.400,IA
120086,ARMSTRONG 1 1,D,10.40,10.40,4.80,4.800,IA
120087,CLARION 1,D,19.10,19.10,3.90,3.900,IA
120088,DAYTON 1 1,D,7.40,7.40,1.60,1.600,IA
120089,EMMETSBURG 1 1,D,11.10,11.10,2.60,2.600,IA
120091,EMMETSBURG 2 2,D,20.30,20.30,11.90,11.900,IA
120092,HUMBOLDT 1 1,D,37.50,37.50,19.50,19.500,IA
120093,ROCKWELL CITY 1 1,D,9.60,9.60,2.00,2.000,IA
120094,ROCKWELL CITY 2 1,D,12.50,12.50,2.10,2.100,IA
120095,ROLFE 1,D,14.30,14.30,5.50,5.500,IA
120096,SAC CITY 1 1,D,14.80,14.80,4.40,4.400,IA
120097,SAC CITY 2 1,D,12.10,12.10,5.60,5.600,IA
120098,ACKLEY 1 1,D,22.30,22.30,2.00,2.000,IA
120099,ACKLEY 2 1,D,14.50,14.50,2.10,2.100,IA
120100,CLARKSVILLE 5 1,D,15.60,15.60,0.40,0.400,IA
120101,ELDORA 1 1,D,21.90,21.90,3.70,3.700,IA
120102,ELMA 1,D,12.90,12.90,7.50,7.500,IA
120103,FAIRBANK 1,D,16.00,16.00,3.70,3.700,IA
120104,GREENE 1 1,D,14.80,14.80,1.70,1.700,IA
120105,GREENE 2 1,D,14.90,14.90,5.80,5.800,IA
120106,JESUP 1,D,26.90,26.90,10.90,10.900,IA
120107,MAYNARD 1,D,11.20,11.20,2.70,2.700,IA
120108,NASHUA 1 1,D,16.80,16.80,3.50,3.500,IA
120109,PARKERSBURG 1,D,15.90,15.90,4.30,4.300,IA
120110,REINBECK 1 1,D,11.60,11.60,3.70,3.700,IA
120111,TRIPOLI 1,D,14.20,14.20,2.50,2.500,IA
120114,WAVERLY 1 3,D,60.50,60.50,3.60,3.600,IA
120115,WAVERLY 2 1,D,19.50,19.50,7.70,7.700,IA
120116,WINTHROP 2 1,D,14.70,14.70,6.60,6.600,IA
120117,WATERLOO 1 1,D,44.60,44.60,9.10,9.100,IA
120118,WATERLOO 2 1,D,66.60,66.60,8.40,8.400,IA
120119,WATERLOO 3 1,D,35.60,35.60,6.50,6.500,IA
120120,WATERLOO 4 1,D,34.30,34.30,5.40,5.400,IA
120121,WATERLOO 5 1,D,25.00,25.00,5.10,5.100,IA
120122,WATERLOO 6 1,D,25.30,25.30,7.20,7.200,IA
120123,CHEROKEE 1 1,D,41.40,41.40,4.30,4.300,IA
120124,CORRECTIONVILLE 1,D,11.10,11.10,1.90,1.900,IA
120125,KINGSLEY 1 1,D,15.30,15.30,5.80,5.800,IA
120126,LE MARS 1 1,D,28.00,28.00,15.80,15.800,IA
120127,LE MARS 2 1,D,22.60,22.60,8.50,8.500,IA
120130,LE MARS 3 3,D,27.90,27.90,4.30,4.300,IA
120131,MAPLETON 2 1,D,19.20,19.20,5.90,5.900,IA
120132,MARCUS 1,D,11.10,11.10,1.50,1.500,IA
120133,MOVILLE 1 1,D,21.20,21.20,2.10,2.100,IA
120134,MOVILLE 2 1,D,9.50,9.50,2.20,2.200,IA
120135,ORANGE CITY 1 1,D,21.70,21.70,3.70,3.700,IA
120136,ORANGE CITY 2 1,D,17.70,17.70,1.00,1.000,IA
120137,ORANGE CITY 3 1,D,16.40,16.40,2.40,2.400,IA
120138,SUTHERLAND 1 1,D,10.80,10.80,4.50,4.500,IA
120139,WHITING 1 1,D,14.70,14.70,5.40,5.400,IA
120140,SIOUX CITY 1 1,D,34.80,34.80,5.00,5.000,IA
120144,SIOUX CITY 2 4,D,75.40,75.40,14.70,14.700,IA
120145,SIOUX CITY 6 1,D,13.10,13.10,3.00,3.000,IA
120146,HULL 2 1,D,25.60,25.60,8.40,8.400,IA
120147,LARCHWOOD 1,D,14.30,14.30,2.80,2.800,IA
120148,PRIMGHAR 1,D,8.30,8.30,2.00,2.000,IA
120149,SIOUX CENTER 1 1,D,15.90,15.90,3.80,3.800,IA
120150,SIOUX CENTER 2 1,D,24.10,24.10,9.30,9.300,IA
120151,SIOUX CENTER 3 1,D,18.40,18.40,6.20,6.200,IA
120152,SPENCER 1 1,D,30.80,30.80,3.50,3.500,IA
120153,SPENCER 2 1,D,34.90,34.90,17.20,17.200,IA
120154,SPENCER 3 1,D,27.20,27.20,2.70,2.700,IA
120155,DENISON 1 1,D,26.30,26.30,6.70,6.700,IA
120156,DENISON 2 1,D,20.70,20.70,9.50,9.500,IA
120157,DENISON 3 1,D,22.40,22.40,6.50,6.500,IA
120158,GLIDDEN 1 1,D,14.10,14.10,2.40,2.400,IA
120159,IDA GROVE 1 1,D,13.30,13.30,3.90,3.900,IA
120160,IDA GROVE 2 1,D,29.30,29.30,9.40,9.400,IA
120161,COUNCIL BLUFFS 1 1,D,63.70,63.70,18.10,18.100,IA
120162,COUNCIL BLUFFS 2 1,D,55.10,55.10,24.30,24.300,IA
120163,COUNCIL BLUFFS 3 1,D,61.20,61.20,59.40,59.400,IA
120164,COUNCIL BLUFFS 4 1,D,64.10,64.10,7.80,7.800,IA
120165,CARSON 1 1,D,12.00,12.00,2.90,2.900,IA
120166,DUNLAP 4 1,D,17.30,17.30,3.30,3.300,IA
120167,GLENWOOD 1 1,D,26.00,26.00,6.80,6.800,IA
120168,GLENWOOD 2 1,D,22.60,22.60,2.80,2.800,IA
120169,GLENWOOD 3 1,D,15.30,15.30,2.70,2.700,IA
120170,GRISWOLD 1,D,17.80,17.80,3.00,3.000,IA
120171,LOGAN 1 1,D,17.50,17.50,1.50,1.500,IA
120172,MISSOURI VALLEY 1 1,D,12.40,12.40,2.50,2.500,IA
120173,MISSOURI VALLEY 2 1,D,26.00,26.00,4.30,4.300,IA
120174,PERSIA 1,D,10.10,10.10,3.90,3.900,IA
120175,UNDERWOOD 1 1,D,16.90,16.90,10.50,10.500,IA
120178,SHENANDOAH 1 3,D,34.70,34.70,3.30,3.300,IA
120179,CLARINDA 1 1,D,23.20,23.20,2.90,2.900,IA
120180,CLARINDA 2 1,D,10.10,10.10,3.90,3.900,IA
120181,CLARINDA 3 1,D,16.20,16.20,7.00,7.000,IA
120184,DUBUQUE 1 3,D,54.90,54.90,14.30,14.300,IA
120185,DUBUQUE 2 1,D,62.50,62.50,3.10,3.100,IA
120186,DUBUQUE 3 1,D,50.30,50.30,4.80,4.800,IA
120187,DUBUQUE 4 1,D,48.50,48.50,14.10,14.100,IA
120188,DUBUQUE 5 1,D,27.60,27.60,6.50,6.500,IA
120189,DUBUQUE 6 1,D,22.90,22.90,1.70,1.700,IA
120190,DUBUQUE 7 1,D,24.90,24.90,9.50,9.500,IA
120191,DUBUQUE 8 1,D,18.70,18.70,8.10,8.100,IA
120192,EDGEWOOD 2 1,D,11.60,11.60,1.30,1.300,IA
120193,MAQUOKETA 1 1,D,14.90,14.90,1.60,1.600,IA
120194,MAQUOKETA 2 1,D,16.40,16.40,2.80,2.800,IA
120195,MILES 1,D,5.10,5.10,1.20,1.200,IA
120196,STRAWBERRY POINT 1,D,11.80,11.80,1.50,1.500,IA
120197,CALMAR 1,D,19.60,19.60,5.90,5.900,IA
120198,CLERMONT 1,D,10.40,10.40,1.90,1.900,IA
120199,CRESCO 1 1,D,12.10,12.10,3.40,3.400,IA
120200,CRESCO 2 1,D,18.70,18.70,11.10,11.100,IA
120201,CRESCO 3 1,D,13.00,13.00,4.80,4.800,IA
120202,FORT ATKINSON 1 1,D,13.70,13.70,0.90,0.900,IA
120203,HARPERS FERRY 1,D,5.80,5.80,2.50,2.500,IA
120204,LANSING 1 1,D,19.40,19.40,1.80,1.800,IA
120205,MONONA 1,D,25.40,25.40,2.90,2.900,IA
120206,WAUKON 1 1,D,24.40,24.40,3.20,3.200,IA
120207,WAUKON 2 1,D,19.10,19.10,2.50,2.500,IA
120208,BELLE PLAINE 1 1,D,5.60,5.60,0.80,0.800,IA
120209,BELLE PLAINE 2 1,D,12.80,12.80,4.30,4.300,IA
120210,CENTER POINT 1,D,23.00,23.00,4.20,4.200,IA
120211,FAIRFAX 2 1,D,20.30,20.30,8.60,8.600,IA
120212,CORALVILLE 1 1,D,28.20,28.20,2.70,2.700,IA
120213,CORALVILLE 2 1,D,23.80,23.80,2.60,2.600,IA
120214,CORALVILLE 3 1,D,23.10,23.10,5.00,5.000,IA
120215,KALONA 1,D,31.90,31.90,10.60,10.600,IA
120216,KEOTA 1 1,D,10.80,10.80,4.20,4.200,IA
120217,LOWDEN 1,D,8.70,8.70,1.90,1.900,IA
120219,MARION 12 2,D,54.60,54.60,4.60,4.600,IA
120220,MARION 13 1,D,39.70,39.70,12.20,12.200,IA
120221,MARION 14 1,D,41.00,41.00,9.90,9.900,IA
120222,MARION 15 1,D,42.10,42.10,6.50,6.500,IA
120223,MOUNT VERNON 3 1,D,20.80,20.80,5.10,5.100,IA
120224,MOUNT VERNON 4 1,D,7.30,7.30,0.70,0.700,IA
120225,NORTH LIBERTY 1 1,D,22.70,22.70,7.30,7.300,IA
120227,NORTH LIBERTY 2 2,D,46.40,46.40,10.90,10.900,IA
120228,NORWAY 1 1,D,9.00,9.00,1.90,1.900,IA
120229,OLIN 1,D,8.20,8.20,0.50,0.500,IA
120230,PALO 1 1,D,20.10,20.10,0.90,0.900,IA
120231,SOLON 1,D,29.90,29.90,11.40,11.400,IA
120232,VINTON 1 1,D,24.70,24.70,11.70,11.700,IA
120233,VINTON 2 1,D,11.90,11.90,4.10,4.100,IA
120234,WALKER 1 1,D,14.20,14.20,7.50,7.500,IA
120235,WASHINGTON 5 1,D,15.90,15.90,2.20,2.200,IA
120237,WASHINGTON 6 2,D,35.20,35.20,0.80,0.800,IA
120238,OTTUMWA 1 1,D,15.50,15.50,2.80,2.800,IA
120239,OTTUMWA 2 1,D,15.20,15.20,1.50,1.500,IA
120240,OTTUMWA 3 1,D,16.10,16.10,8.50,8.500,IA
120241,OTTUMWA 4 1,D,16.00,16.00,5.70,5.700,IA
120242,ALBIA 1 1,D,9.00,9.00,1.80,1.800,IA
120243,ALBIA 2 1,D,4.70,4.70,1.90,1.900,IA
120244,BIRMINGHAM 1,D,3.20,3.20,1.60,1.600,IA
120245,BLOOMFIELD 1 1,D,4.50,4.50,1.00,1.000,IA
120246,BLOOMFIELD 2 1,D,3.60,3.60,1.30,1.300,IA
120247,BLOOMFIELD 3 1,D,4.50,4.50,1.50,1.500,IA
120248,NEW HAMPTON 1 1,D,36.10,36.10,19.20,19.200,IA
120249,URBANDALE 4 1,D,6.60,6.60,2.40,2.400,IA
120250,WATERLOO 7 1,D,30.70,30.70,0.60,0.600,IA
120251,ROCKFORD 8 1,D,9.40,9.40,3.00,3.000,IA
120252,ORIENT 2 1,D,3.80,3.80,1.00,1.000,IA
120253,MAQUOKETA 3 1,D,12.60,12.60,3.80,3.800,IA
120254,WINDSOR HEIGHTS 1 1,D,47.50,47.50,16.30,16.300,IA
120255,CORALVILLE 4 1,D,1.10,1.10,0.30,0.300,IA
120256,SIBLEY 2 1,D,15.90,15.90,5.00,5.000,IA
120257,LAKE PARK 2 1,D,4.30,4.30,0.40,0.400,IA
120258,CARBON 4 1,D,0.20,0.20,0.10,0.100,IA
120259,PELLA 4 1,D,0.70,0.70,0.10,0.100,IA
120260,BELMOND 2 1,D,18.50,18.50,10.10,10.100,IA
120261,POMEROY 1 1,D,7.70,7.70,0.90,0.900,IA
120262,CEDAR RAPIDS 2 1,D,3.10,3.10,0.90,0.900,IA
120263,BURT 1,D,10.30,10.30,3.50,3.500,IA
120264,PETERSON 1,D,1.40,1.40,0.20,0.200,IA
120265,EARLING 1,D,5.10,5.10,0.60,0.600,IA
120266,WINDSOR HEIGHTS 2 1,D,6.50,6.50,1.30,1.300,IA
120267,VAIL 1,D,17.30,17.30,6.60,6.600,IA
120268,WINTERSET 2 1,D,1.10,1.10,0.30,0.300,IA
120269,PRAIRIEBURG 1,D,13.00,13.00,6.30,6.300,IA
120270,EVERLY 1 1,D,2.20,2.20,1.00,1.000,IA
120271,OSAGE 2 1,D,3.40,3.40,0.40,0.400,IA
